//===================================================================================
// MUTEAM Development
// ----------------------------------------------------------------------------------
// Description:
// EffectIndex 0 = StaticEffect | 1 = DynamicEffect | 2 = Skill Effect
// ----------------------------------------------------------------------------------
//===================================================================================
//------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
//	ItemType	ItemIndex	MinLevel	MaxLevel	MinExcOption	MaxExcOption	Red		Green	Blue	EffectIndex 	EffectCode	EffectType	EffectScale
//------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
7	132	12	14	1	63	204	204	255	1	32388	0	-1
7	133	12	14	1	63	255	230	204	1	32388	0	-1
7	134	12	14	1	63	255	255	255	1	32388	0	-1
7	135	12	14	1	63	255	255	204	1	32388	0	-1
7	136	12	14	1	63	255	64	0	1	32388	0	-1
7	137	12	14	1	63	217	102	255	1	32388	0	-1
7	138	12	14	1	63	153	102	51	1	32388	0	-1
7	139	12	14	1	63	153	77	51	1	32388	0	-1
7	140	12	14	1	63	255	153	255	1	32388	0	-1
7	141	12	14	1	63	0	153	153	1	32388	0	-1
7	142	12	14	1	63	153	0	0	1	32388	0	-1
7	143	12	14	1	63	255	102	102	1	32388	0	-1
7	144	12	14	1	63	255	102	140	1	32388	0	-1
7	145	12	14	1	63	0	38	153	1	32388	0	-1
7	146	12	14	1	63	0	153	153	1	32388	0	-1
7	147	12	14	1	63	0	0	0	1	32388	0	-1
7	148	12	14	1	63	255	255	153	1	32388	0	-1
7	149	12	14	1	63	128	0	0	1	32388	0	-1
7	150	12	14	1	63	204	51	255	1	32388	0	-1
7	151	12	14	1	63	0	102	102	1	32388	0	-1
7	152	12	14	1	63	153	102	0	1	32388	0	-1
7	153	12	14	1	63	179	0	0	1	32388	0	-1
7	154	12	14	1	63	0	102	0	1	32388	0	-1
7	155	12	14	1	63	255	179	255	1	32388	0	-1
7	156	12	14	1	63	0	128	255	1	32388	0	-1
7	157	12	14	1	63	223	128	255	1	32388	0	-1
7	158	12	14	1	63	255	191	0	1	32388	0	-1
7	159	12	14	1	63	255	77	77	1	32388	0	-1
7	160	12	14	1	63	255	153	153	1	32388	0	-1
7	161	12	14	1	63	191	128	255	1	32388	0	-1
7	162	12	14	1	63	255	191	0	1	32388	0	-1
7	163	12	14	1	63	0	0	0	1	32388	0	-1
7	164	12	14	1	63	255	0	0	1	32388	0	-1
7	165	12	14	1	63	255	255	0	1	32388	0	-1
7	166	12	14	1	63	153	51	51	1	32388	0	-1
7	167	12	14	1	63	204	153	255	1	32388	0	-1
7	168	12	14	1	63	204	255	230	1	32388	0	-1
7	169	12	14	1	63	102	51	0	1	32388	0	-1
7	170	12	14	1	63	153	255	255	1	32388	0	-1
7	171	12	14	1	63	153	0	0	1	32388	0	-1
7	172	12	14	1	63	153	255	204	1	32388	0	-1
7	173	12	14	1	63	0	0	255	1	32388	0	-1
7	174	12	14	1	63	0	0	0	1	32388	0	-1
7	175	12	14	1	63	0	0	255	1	32388	0	-1
7	176	12	14	1	63	0	0	255	1	32388	0	-1
7	177	12	14	1	63	128	0	0	1	32388	0	-1
7	178	12	14	1	63	102	255	255	1	32388	0	-1
7	179	12	14	1	63	0	0	255	1	32388	0	-1
7	180	12	14	1	63	255	0	0	1	32388	0	-1
7	181	12	14	1	63	255	0	0	1	32388	0	-1
7	182	12	14	1	63	255	0	255	1	32388	0	-1
7	183	12	14	1	63	128	0	255	1	32388	0	-1
7	184	12	14	1	63	102	0	0	1	32388	0	-1
7	185	12	14	1	63	255	255	0	1	32388	0	-1
7	186	12	14	1	63	255	255	255	1	32388	0	-1
7	187	12	14	1	63	255	0	0	1	32388	0	-1
7	188	12	14	1	63	0	153	0	1	32388	0	-1
7	189	12	14	1	63	255	255	255	1	32388	0	-1
7	190	12	14	1	63	0	0	255	1	32388	0	-1
7	191	12	14	1	63	255	0	0	1	32388	0	-1
7	192	12	14	1	63	255	255	0	1	32388	0	-1
7	193	12	14	1	63	200	0	0	1	32388	0	-1
7	194	12	14	1	63	0	0	200	1	32388	0	-1
7	195	12	14	1	63	0	255	0	1	32388	0	-1
7	196	12	14	1	63	180	0	0	1	32388	0	-1
7	197	12	14	1	63	0	255	0	1	32388	0	-1
7	198	12	14	1	63	0	180	255	1	32388	0	-1
7	199	12	14	1	63	255	0	200	1	32388	0	-1
7	200	12	14	1	63	0	255	0	1	32388	0	-1
7	201	12	14	1	63	255	255	255	1	32388	0	-1
7	202	12	14	1	63	255	255	255	1	32388	0	-1
7	203	12	14	1	63	255	255	255	1	32388	0	-1
7	204	12	14	1	63	255	255	255	1	32388	0	-1
7	205	12	14	1	63	255	255	255	1	32388	0	-1
7	206	12	14	1	63	255	255	255	1	32388	0	-1
7	207	12	14	1	63	255	255	255	1	32388	0	-1
7	208	12	14	1	63	255	255	255	1	32388	0	-1
7	209	12	14	1	63	255	255	255	1	32388	0	-1
7	210	12	14	1	63	255	255	255	1	32388	0	-1
7	211	12	14	1	63	255	255	255	1	32388	0	-1
7	212	12	14	1	63	255	255	255	1	32388	0	-1
7	213	12	14	1	63	255	255	255	1	32388	0	-1
7	214	12	14	1	63	255	255	255	1	32388	0	-1
7	215	12	14	1	63	255	255	255	1	32388	0	-1
7	216	12	14	1	63	255	255	255	1	32388	0	-1
7	217	12	14	1	63	255	255	255	1	32388	0	-1
7	218	12	14	1	63	255	255	255	1	32388	0	-1
7	219	12	14	1	63	255	255	255	1	32388	0	-1
7	220	12	14	1	63	255	255	255	1	32388	0	-1
7	221	12	14	1	63	255	255	255	1	32388	0	-1
7	222	12	14	1	63	255	255	255	1	32388	0	-1
7	223	12	14	1	63	255	255	255	1	32388	0	-1
7	224	12	14	1	63	255	255	255	1	32388	0	-1
7	225	12	14	1	63	255	255	255	1	32388	0	-1
7	226	12	14	1	63	255	255	255	1	32388	0	-1
7	227	12	14	1	63	255	255	255	1	32388	0	-1
7	228	12	14	1	63	255	255	255	1	32388	0	-1
7	229	12	14	1	63	255	255	255	1	32388	0	-1
7	230	12	14	1	63	255	255	255	1	32388	0	-1
7	231	12	14	1	63	255	255	255	1	32388	0	-1
7	232	12	14	1	63	255	255	255	1	32388	0	-1
7	233	12	14	1	63	255	255	255	1	32388	0	-1
7	234	12	14	1	63	255	255	255	1	32388	0	-1
7	235	12	14	1	63	255	255	255	1	32388	0	-1
7	236	12	14	1	63	255	255	255	1	32388	0	-1
7	237	12	14	1	63	255	255	255	1	32388	0	-1
7	238	12	14	1	63	255	255	255	1	32388	0	-1
7	239	12	14	1	63	255	255	255	1	32388	0	-1
7	240	12	14	1	63	255	255	255	1	32388	0	-1
7	241	12	14	1	63	255	255	255	1	32388	0	-1
7	242	12	14	1	63	255	255	255	1	32388	0	-1
7	243	12	14	1	63	255	255	255	1	32388	0	-1
7	244	12	14	1	63	255	255	255	1	32388	0	-1
7	245	12	14	1	63	255	255	255	1	32388	0	-1
7	246	12	14	1	63	255	255	255	1	32388	0	-1
7	247	12	14	1	63	255	255	255	1	32388	0	-1
7	248	12	14	1	63	255	255	255	1	32388	0	-1
7	249	12	14	1	63	255	255	255	1	32388	0	-1
7	250	12	14	1	63	255	255	255	1	32388	0	-1
7	251	12	14	1	63	255	255	255	1	32388	0	-1
7	252	12	14	1	63	255	255	255	1	32388	0	-1
7	253	12	14	1	63	255	255	255	1	32388	0	-1
7	254	12	14	1	63	255	255	255	1	32388	0	-1
7	255	12	14	1	63	255	255	255	1	32388	0	-1
7	256	12	14	1	63	255	255	255	1	32388	0	-1
7	257	12	14	1	63	255	255	255	1	32388	0	-1
7	258	12	14	1	63	255	255	255	1	32388	0	-1
7	259	12	14	1	63	255	255	255	1	32388	0	-1
7	260	12	14	1	63	255	255	255	1	32388	0	-1
7	261	12	14	1	63	255	255	255	1	32388	0	-1
7	262	12	14	1	63	255	255	255	1	32388	0	-1
7	263	12	14	1	63	255	255	255	1	32388	0	-1
7	264	12	14	1	63	255	255	255	1	32388	0	-1
7	265	12	14	1	63	255	255	255	1	32388	0	-1
7	266	12	14	1	63	255	255	255	1	32388	0	-1
7	267	12	14	1	63	255	255	255	1	32388	0	-1
7	268	12	14	1	63	255	255	255	1	32388	0	-1
7	269	12	14	1	63	255	255	255	1	32388	0	-1
7	270	12	14	1	63	255	255	255	1	32388	0	-1
7	271	12	14	1	63	255	255	255	1	32388	0	-1
7	272	12	14	1	63	255	255	255	1	32388	0	-1
7	273	12	14	1	63	255	255	255	1	32388	0	-1
7	274	12	14	1	63	255	255	255	1	32388	0	-1
7	275	12	14	1	63	255	255	255	1	32388	0	-1
7	276	12	14	1	63	255	255	255	1	32388	0	-1
7	277	12	14	1	63	255	255	255	1	32388	0	-1
7	278	12	14	1	63	255	255	255	1	32388	0	-1
7	279	12	14	1	63	255	255	255	1	32388	0	-1
7	280	12	14	1	63	255	255	255	1	32388	0	-1
7	281	12	14	1	63	255	255	255	1	32388	0	-1
7	282	12	14	1	63	255	255	255	1	32388	0	-1
7	283	12	14	1	63	255	255	255	1	32388	0	-1
7	284	12	14	1	63	255	255	255	1	32388	0	-1
7	285	12	14	1	63	255	255	255	1	32388	0	-1
7	286	12	14	1	63	255	255	255	1	32388	0	-1
7	287	12	14	1	63	255	255	255	1	32388	0	-1
7	288	12	14	1	63	255	255	255	1	32388	0	-1
7	289	12	14	1	63	255	255	255	1	32388	0	-1
7	290	12	14	1	63	255	255	255	1	32388	0	-1
7	291	12	14	1	63	255	255	255	1	32388	0	-1
7	292	12	14	1	63	255	255	255	1	32388	0	-1
7	293	12	14	1	63	255	255	255	1	32388	0	-1
7	294	12	14	1	63	255	255	255	1	32388	0	-1
7	295	12	14	1	63	255	255	255	1	32388	0	-1
7	296	12	14	1	63	255	255	255	1	32388	0	-1
7	297	12	14	1	63	255	255	255	1	32388	0	-1
7	298	12	14	1	63	255	255	255	1	32388	0	-1
7	299	12	14	1	63	255	255	255	1	32388	0	-1
7	300	12	14	1	63	255	255	255	1	32388	0	-1

8	0	12	14	1	63	255	200	0	1	32388	0	-1
8	1	12	14	1	63	255	0	0	1	32388	0	-1
8	2	12	14	1	63	255	200	0	1	32388	0	-1
8	3	12	14	1	63	0	0	200	1	32388	0	-1
8	4	12	14	1	63	255	255	255	1	32388	0	-1
8	5	12	14	1	63	255	200	0	1	32388	0	-1
8	6	12	14	1	63	0	160	0	1	32388	0	-1
8	7	12	14	1	63	255	200	0	1	32388	0	-1
8	8	12	14	1	63	255	200	0	1	32388	0	-1
8	9	12	14	1	63	0	200	255	1	32388	0	-1
8	10	12	14	1	63	255	200	0	1	32388	0	-1
8	11	12	14	1	63	255	200	0	1	32388	0	-1
8	12	12	14	1	63	255	255	255	1	32388	0	-1
8	13	12	14	1	63	0	255	200	1	32388	0	-1
8	14	12	14	1	63	255	255	255	1	32388	0	-1
8	15	12	14	1	63	255	255	255	1	32388	0	-1
8	16	12	14	1	63	0	0	0	1	32388	0	-1
8	17	12	14	1	63	0	150	255	1	32388	0	-1
8	18	12	14	1	63	255	255	255	1	32388	0	-1
8	19	12	14	1	63	255	0	255	1	32388	0	-1
8	20	12	14	1	63	190	0	255	1	32388	0	-1
8	21	12	14	1	63	255	0	0	1	32388	0	-1
8	22	12	14	1	63	255	200	0	1	32388	0	-1
8	23	12	14	1	63	255	0	200	1	32388	0	-1
8	24	12	14	1	63	255	0	0	1	32388	0	-1
8	25	12	14	1	63	0	255	255	1	32388	0	-1
8	26	12	14	1	63	0	255	255	1	32388	0	-1
8	27	12	14	1	63	200	255	255	1	32388	0	-1
8	28	12	14	1	63	0	0	200	1	32388	0	-1
8	29	12	14	1	63	150	0	0	1	32388	0	-1
8	30	12	14	1	63	0	255	255	1	32388	0	-1
8	31	12	14	1	63	0	255	0	1	32388	0	-1
8	32	12	14	1	63	0	255	255	1	32388	0	-1
8	33	12	14	1	63	255	255	0	1	32388	0	-1
8	34	12	14	1	63	255	200	50	1	32388	0	-1
8	35	12	14	1	63	255	200	50	1	32388	0	-1
8	36	12	14	1	63	0	255	0	1	32388	0	-1
8	37	12	14	1	63	200	0	0	1	32388	0	-1
8	38	12	14	1	63	0	200	0	1	32388	0	-1
8	39	12	14	1	63	0	255	0	1	32388	0	-1
8	40	12	14	1	63	255	0	255	1	32388	0	-1
8	41	12	14	1	63	255	0	200	1	32388	0	-1
8	42	12	14	1	63	255	0	255	1	32388	0	-1
8	43	12	14	1	63	255	0	255	1	32388	0	-1
8	44	12	14	1	63	255	255	255	1	32388	0	-1
8	45	12	14	1	63	0	240	255	1	32388	0	-1
8	46	12	14	1	63	255	255	0	1	32388	0	-1
8	47	12	14	1	63	200	0	255	1	32388	0	-1
8	48	12	14	1	63	200	0	0	1	32388	0	-1
8	49	12	14	1	63	200	0	255	1	32388	0	-1
8	50	12	14	1	63	0	200	0	1	32388	0	-1
8	51	12	14	1	63	200	0	0	1	32388	0	-1
8	52	12	14	1	63	0	200	255	1	32388	0	-1
8	53	12	14	1	63	255	255	255	1	32388	0	-1
8	54	12	14	1	63	255	255	255	1	32388	0	-1
8	55	12	14	1	63	255	255	255	1	32388	0	-1
8	56	12	14	1	63	255	255	255	1	32388	0	-1
8	57	12	14	1	63	255	255	255	1	32388	0	-1
8	58	12	14	1	63	255	255	255	1	32388	0	-1
8	59	12	14	1	63	180	0	0	1	32388	0	-1
8	60	12	14	1	63	180	0	0	1	32388	0	-1
8	61	12	14	1	63	0	200	0	1	32388	0	-1
8	62	12	14	1	63	255	255	255	1	32388	0	-1
8	63	12	14	1	63	255	255	255	1	32388	0	-1
8	64	12	14	1	63	255	255	255	1	32388	0	-1
8	65	12	14	1	63	255	255	255	1	32388	0	-1
8	66	12	14	1	63	255	255	255	1	32388	0	-1
8	67	12	14	1	63	255	255	255	1	32388	0	-1
8	68	12	14	1	63	255	255	255	1	32388	0	-1
8	69	12	14	1	63	255	255	255	1	32388	0	-1
8	70	12	14	1	63	255	255	255	1	32388	0	-1
8	71	12	14	1	63	255	255	255	1	32388	0	-1
8	72	12	14	1	63	255	255	255	1	32388	0	-1
8	73	12	14	1	63	0	255	0	1	32388	0	-1
8	74	12	14	1	63	255	255	255	1	32388	0	-1
8	75	12	14	1	63	255	255	255	1	32388	0	-1
8	76	12	14	1	63	255	255	255	1	32388	0	-1
8	77	12	14	1	63	255	255	255	1	32388	0	-1
8	78	12	14	1	63	255	255	255	1	32388	0	-1
8	79	12	14	1	63	255	255	255	1	32388	0	-1
8	80	12	14	1	63	255	255	255	1	32388	0	-1
8	81	12	14	1	63	255	255	255	1	32388	0	-1
8	82	12	14	1	63	255	255	255	1	32388	0	-1
8	83	12	14	1	63	255	255	255	1	32388	0	-1
8	84	12	14	1	63	255	255	255	1	32388	0	-1
8	85	12	14	1	63	255	255	255	1	32388	0	-1
8	86	12	14	1	63	255	255	255	1	32388	0	-1
8	87	12	14	1	63	255	255	255	1	32388	0	-1
8	88	12	14	1	63	255	255	255	1	32388	0	-1
8	89	12	14	1	63	255	255	255	1	32388	0	-1
8	90	12	14	1	63	255	255	255	1	32388	0	-1
8	91	12	14	1	63	255	0	255	1	32388	0	-1
8	92	12	14	1	63	200	0	0	1	32388	0	-1
8	93	12	14	1	63	0	128	255	1	32388	0	-1
8	94	12	14	1	63	128	0	255	1	32388	0	-1
8	95	12	14	1	63	0	153	51	1	32388	0	-1
8	96	12	14	1	63	255	255	255	1	32388	0	-1
8	97	12	14	1	63	153	38	0	1	32388	0	-1
8	98	12	14	1	63	51	0	0	1	32388	0	-1
8	99	12	14	1	63	255	255	102	1	32388	0	-1
8	100	12	14	1	63	51	26	0	1	32388	0	-1
8	101	12	14	1	63	0	102	204	1	32388	0	-1
8	102	12	14	1	63	204	204	255	1	32388	0	-1
8	103	12	14	1	63	255	0	0	1	32388	0	-1
8	104	12	14	1	63	255	153	255	1	32388	0	-1
8	105	12	14	1	63	102	51	0	1	32388	0	-1
8	106	12	14	1	63	255	255	255	1	32388	0	-1
8	107	12	14	1	63	255	255	153	1	32388	0	-1
8	108	12	14	1	63	128	32	0	1	32388	0	-1
8	109	12	14	1	63	0	0	0	1	32388	0	-1
8	110	12	14	1	63	102	0	51	1	32388	0	-1
8	111	12	14	1	63	102	0	0	1	32388	0	-1
8	112	12	14	1	63	77	0	102	1	32388	0	-1
8	113	12	14	1	63	102	153	153	1	32388	0	-1
8	114	12	14	1	63	204	51	255	1	32388	0	-1
8	115	12	14	1	63	102	140	103	1	32388	0	-1
8	116	12	14	1	63	255	0	0	1	32388	0	-1
8	117	12	14	1	63	255	102	102	1	32388	0	-1
8	118	12	14	1	63	179	102	255	1	32388	0	-1
8	119	12	14	1	63	255	179	102	1	32388	0	-1
8	120	12	14	1	63	255	0	64	1	32388	0	-1
8	121	12	14	1	63	255	255	0	1	32388	0	-1
8	122	12	14	1	63	255	255	255	1	32388	0	-1
8	123	12	14	1	63	0	51	51	1	32388	0	-1
8	124	12	14	1	63	0	128	255	1	32388	0	-1
8	125	12	14	1	63	51	0	0	1	32388	0	-1
8	126	12	14	1	63	51	89	204	1	32388	0	-1
8	127	12	14	1	63	102	255	255	1	32388	0	-1
8	128	12	14	1	63	102	0	0	1	32388	0	-1
8	129	12	14	1	63	107	77	0	1	32388	0	-1
8	130	12	14	1	63	102	0	51	1	32388	0	-1
8	131	12	14	1	63	51	0	0	1	32388	0	-1
8	132	12	14	1	63	204	204	255	1	32388	0	-1
8	133	12	14	1	63	255	230	204	1	32388	0	-1
8	134	12	14	1	63	255	255	255	1	32388	0	-1
8	135	12	14	1	63	255	255	204	1	32388	0	-1
8	136	12	14	1	63	255	64	0	1	32388	0	-1
8	137	12	14	1	63	217	102	255	1	32388	0	-1
8	138	12	14	1	63	153	102	51	1	32388	0	-1
8	139	12	14	1	63	153	77	51	1	32388	0	-1
8	140	12	14	1	63	255	153	255	1	32388	0	-1
8	141	12	14	1	63	0	153	153	1	32388	0	-1
8	142	12	14	1	63	153	0	0	1	32388	0	-1
8	143	12	14	1	63	255	102	102	1	32388	0	-1
8	144	12	14	1	63	255	102	140	1	32388	0	-1
8	145	12	14	1	63	0	38	153	1	32388	0	-1
8	146	12	14	1	63	0	153	153	1	32388	0	-1
8	147	12	14	1	63	0	0	0	1	32388	0	-1
8	148	12	14	1	63	255	255	153	1	32388	0	-1
8	149	12	14	1	63	128	0	0	1	32388	0	-1
8	150	12	14	1	63	204	51	255	1	32388	0	-1
8	151	12	14	1	63	0	102	102	1	32388	0	-1
8	152	12	14	1	63	153	102	0	1	32388	0	-1
8	153	12	14	1	63	179	0	0	1	32388	0	-1
8	154	12	14	1	63	0	102	0	1	32388	0	-1
8	155	12	14	1	63	255	179	255	1	32388	0	-1
8	156	12	14	1	63	0	128	255	1	32388	0	-1
8	157	12	14	1	63	223	128	255	1	32388	0	-1
8	158	12	14	1	63	255	191	0	1	32388	0	-1
8	159	12	14	1	63	255	77	77	1	32388	0	-1
8	160	12	14	1	63	255	153	153	1	32388	0	-1
8	161	12	14	1	63	191	128	255	1	32388	0	-1
8	162	12	14	1	63	255	191	0	1	32388	0	-1
8	163	12	14	1	63	0	0	0	1	32388	0	-1
8	164	12	14	1	63	255	0	0	1	32388	0	-1
8	165	12	14	1	63	255	255	0	1	32388	0	-1
8	166	12	14	1	63	153	51	51	1	32388	0	-1
8	167	12	14	1	63	204	153	255	1	32388	0	-1
8	168	12	14	1	63	204	255	230	1	32388	0	-1
8	169	12	14	1	63	102	51	0	1	32388	0	-1
8	170	12	14	1	63	153	255	255	1	32388	0	-1
8	171	12	14	1	63	153	0	0	1	32388	0	-1
8	172	12	14	1	63	153	255	204	1	32388	0	-1
8	173	12	14	1	63	0	0	255	1	32388	0	-1
8	174	12	14	1	63	0	0	0	1	32388	0	-1
8	175	12	14	1	63	0	0	255	1	32388	0	-1
8	176	12	14	1	63	0	0	255	1	32388	0	-1
8	177	12	14	1	63	128	0	0	1	32388	0	-1
8	178	12	14	1	63	102	255	255	1	32388	0	-1
8	179	12	14	1	63	0	0	255	1	32388	0	-1
8	180	12	14	1	63	255	0	0	1	32388	0	-1
